activities,datetime,id,imageCount,region,tags,title,username,area.id,area.name,area.slug,location.latitude,location.longitude,observations.avalanche,observations.incident,observations.quick,observations.snowpack,observations.weather
,2016-11-23T21:57:00Z,dd30f7bf-b402-4192-b9b4-6b0fdc72495e,0,Sea to Sky,['snowConditions'],Sproat,ridewithchris,93518f8b-24b0-47c5-8a17-6a6ffa409a83,Sea to Sky,sea-to-sky,50.12641117809973,-123.07331085205077,0,0,1,0,0
,2016-11-23T07:39:00Z,0d23e306-060c-4e79-9fa8-04bc04904095,1,Purcells,['snowConditions'],"Glacier creek, Purcell Mountains",Summit Mountain Guides,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,50.304,-116.67,1,0,0,0,0
,2016-11-23T07:25:00Z,32952e07-abb5-4db9-9053-879cc75f998b,1,Purcells,['snowConditions'],"Glacier Creek, Purcell Mountains",Summit Mountain Guides,63f12039-92fd-40b0-a0fb-4f558d626409,Purcells,purcells,50.309,-116.635,0,0,1,0,0
,2016-11-23T07:05:00Z,2f86bb61-d80e-4cad-a4e6-2d10ba8e3e40,0,Kananaskis Country,['snowConditions'],Highwood Pass - Trywhitt area,Adrian Thibault,2e710073-a73a-49d1-9603-0c0b5ff90033,Kananaskis Country,kananaskis,50.59151969766623,-114.9934673309326,0,0,1,0,0
,2016-11-23T05:23:00Z,fa487bd9-bab9-4ed5-a05b-480ec0813a78,0,Lizard-Flathead,['snowConditions'],Harvey Pass,bentleychris4,6fa00a5a-e829-4dcb-8733-c9eae75f8821,Lizard-Flathead,lizard-range,49.15,-114.43,0,0,0,1,0
,2016-11-23T04:08:00Z,4bb4ba95-c2f1-4775-8027-826c98f5f395,0,"Banff, Yoho, and Kootenay National Parks",['snowConditions'],Richardson's Ridge,jamespcrotty11,,,,51.473,-116.12,0,0,1,0,0
,2016-11-23T03:46:00Z,159d0839-f48c-485f-b4fe-8c6f0d905915,1,Glacier National Park,['snowConditions'],Balu Pass/Ursus,zberms,glacier,Glacier National Park,glacier,51.29449,-117.59047,0,0,1,0,0
,2016-11-23T01:00:00Z,16393a67-3bc9-4e5d-b4e2-8847b959ca62,1,North Columbia,['snowConditions'],Gorge-ous,Nic_,9b642bc3-6f7c-47c4-b0e6-101751e2a25c,North Columbia,north-columbia,51.027,-118.815,0,0,1,1,1
,2016-11-23T00:23:00Z,5e4e4455-39b2-4d12-bb0b-6132cb11c7af,0,South Columbia,['snowConditions'],Retallack,katakwak,62777591-fe26-4e65-bee6-6387efa353f3,South Columbia,south-columbia,50.026,-117.104,0,0,1,0,0
,2016-11-23T00:00:00Z,4c7e666f-d3c0-439c-8679-34b107bde2f1,1,Kananaskis Country,['snowConditions'],Twisted Sister ice climb,grant,2e710073-a73a-49d1-9603-0c0b5ff90033,Kananaskis Country,kananaskis,51.008,-115.332,0,0,1,0,0
